F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.2768099308013916,,-0.002300551626831293,,0.30394431948661804,,0.350648432970047,0,79,,1.0204460620880127
0.306884229183197,,0.04378145560622215,,0.3320615887641907,,0.3705834448337555,,0,79,1.0542820692062378,
,0.29135188460350037,,0.0129141416400671,,0.31611382961273193,,0.35134223103523254,1,159,,1.0562649965286255
0.4764866232872009,,0.36538204550743103,,0.5144364237785339,,0.5384361147880554,,1,159,0.8125486373901367,
,0.3390606641769409,,0.08894303441047668,,0.34770455956459045,,0.38428694009780884,2,239,,1.1242356300354004
0.8040205836296082,,0.782383143901825,,0.8347620964050293,,0.8209675550460815,,2,239,0.4482550323009491,
,0.3408237099647522,,0.10061768442392349,,0.35511139035224915,,0.39223891496658325,3,319,,1.1984689235687256
0.933330237865448,,0.924740195274353,,0.9452201724052429,,0.9371740221977234,,3,319,0.20344696938991547,
,0.33730512857437134,,0.08416855335235596,,0.35059767961502075,,0.37950024008750916,4,399,,1.2802259922027588
0.9656767249107361,,0.9677179455757141,,0.9684150815010071,,0.9693590998649597,,4,399,0.11548367142677307,
,0.2768099308013916,,-0.002300551626831293,,0.30394431948661804,,0.350648432970047,5,400,,1.0204460620880127
