F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.708270251750946,,0.17800553143024445,,0.5744331479072571,,0.9809523820877075,0,42,,0.6478745341300964
0.20984968543052673,,-0.0506664514541626,,0.25294119119644165,,0.22544120252132416,,0,42,0.6850482225418091,
,0.7642691731452942,,0.4633346199989319,,0.7721208930015564,,0.777371346950531,1,85,,0.5164132118225098
0.6885339021682739,,0.3779131770133972,,0.7040055394172668,,0.7492717504501343,,1,85,0.5988579988479614,
,0.7616023421287537,,0.41838669776916504,,0.7125403881072998,,0.8492979407310486,2,128,,0.560746431350708
0.8130069375038147,,0.6222261190414429,,0.8181299567222595,,0.8539705276489258,,2,128,0.4537888169288635,
,0.7898097038269043,,0.4825883209705353,,0.7189028859138489,,0.901016891002655,3,171,,0.6279715299606323
0.9207050800323486,,0.8376724123954773,,0.9216388463973999,,0.9407004117965698,,3,171,0.22246357798576355,
,0.7207435369491577,,0.4429752826690674,,0.8051263093948364,,0.6822615265846252,4,214,,1.0054863691329956
0.9724733233451843,,0.9481433033943176,,0.9711064696311951,,0.9810643792152405,,4,214,0.08931998908519745,
,0.7464159727096558,,0.43455415964126587,,0.7471861839294434,,0.7808499932289124,5,257,,1.020200252532959
0.98536217212677,,0.976728081703186,,0.9834593534469604,,0.9891596436500549,,5,257,0.04351087287068367,
,0.7642691731452942,,0.4633346199989319,,0.7721208930015564,,0.777371346950531,6,258,,0.5164132118225098
