F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.3315378725528717,,0.10916505753993988,,0.36266615986824036,,0.3841401934623718,0,40,,0.9862057566642761
0.32385870814323425,,-0.007933568209409714,,0.3378623425960541,,0.37310218811035156,,0,40,1.0181739330291748,
,0.36527618765830994,,0.15449367463588715,,0.36788544058799744,,0.40919193625450134,1,81,,0.975537896156311
0.47021108865737915,,0.19607309997081757,,0.4804607033729553,,0.5252329111099243,,1,81,0.903315007686615,
,0.35849902033805847,,0.13294056057929993,,0.3720569908618927,,0.4060554504394531,2,122,,0.9993596076965332
0.655580461025238,,0.4300154149532318,,0.6567459106445312,,0.6971619725227356,,2,122,0.6889094710350037,
,0.41747862100601196,,0.2039559781551361,,0.41725268959999084,,0.4559105932712555,3,163,,1.067030906677246
0.8285616040229797,,0.6219037771224976,,0.8259574174880981,,0.8516219258308411,,3,163,0.3971634805202484,
,0.4195544123649597,,0.19898055493831635,,0.43781623244285583,,0.46519026160240173,4,204,,1.1972455978393555
0.921290397644043,,0.7188482284545898,,0.9214112758636475,,0.9302104711532593,,4,204,0.19964151084423065,
,0.3801824748516083,,0.17583778500556946,,0.4072074294090271,,0.43499189615249634,5,245,,1.3592971563339233
0.9543575644493103,,0.7542099356651306,,0.9569097757339478,,0.9588077068328857,,5,245,0.13239173591136932,
,0.36527618765830994,,0.15449367463588715,,0.36788544058799744,,0.40919193625450134,6,246,,0.975537896156311
