F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.721580982208252,,0.25758013129234314,,0.6232697367668152,,0.8928931951522827,0,42,,0.6833655834197998
0.2433917373418808,,-0.05569077655673027,,0.2334313541650772,,0.2798318862915039,,0,42,0.6904379725456238,
,0.6913662552833557,,0.44185882806777954,,0.804595947265625,,0.6436524987220764,1,85,,0.5814196467399597
0.6356139183044434,,0.27908140420913696,,0.677556037902832,,0.7173181176185608,,1,85,0.6412928700447083,
,0.7593955397605896,,0.45597317814826965,,0.7372230887413025,,0.8045316338539124,2,128,,0.5564970970153809
0.7722758650779724,,0.5286135673522949,,0.7921428084373474,,0.7993909120559692,,2,128,0.5120047330856323,
,0.7201827168464661,,0.4207521080970764,,0.7418540120124817,,0.7267144322395325,3,171,,0.6406099200248718
0.8938905596733093,,0.8021550178527832,,0.8978571891784668,,0.9153921008110046,,3,171,0.27730438113212585,
,0.765906572341919,,0.4810226559638977,,0.757505476474762,,0.8007318377494812,4,214,,0.8429259061813354
0.9671036005020142,,0.9537460207939148,,0.9616667032241821,,0.9780323505401611,,4,214,0.0803329274058342,
,0.7235808968544006,,0.5033980011940002,,0.8315003514289856,,0.6662561893463135,5,257,,1.0589258670806885
0.9946141839027405,,0.9871906042098999,,0.9913585782051086,,0.9990196824073792,,5,257,0.03117648884654045,
,0.7777292132377625,,0.5019521117210388,,0.7475627660751343,,0.8355768918991089,6,300,,1.027976155281067
0.99698406457901,,0.9923209547996521,,0.9990195631980896,,0.995532214641571,,6,300,0.017434077337384224,
,0.7593955397605896,,0.45597317814826965,,0.7372230887413025,,0.8045316338539124,7,301,,0.5564970970153809
