F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.7510889172554016,,0.3450393080711365,,0.7502925395965576,,0.7801355719566345,0,42,,0.607001543045044
0.5481077432632446,,0.11299192160367966,,0.5377331972122192,,0.6256265640258789,,0,42,0.6521321535110474,
,0.7419686317443848,,0.3843929171562195,,0.7893661260604858,,0.737910270690918,1,85,,0.5555384755134583
0.7794979810714722,,0.45600685477256775,,0.7837650179862976,,0.8331873416900635,,1,85,0.5567268133163452,
,0.7973276972770691,,0.4501270055770874,,0.7809377312660217,,0.8374238014221191,2,128,,0.5665830373764038
0.8881371021270752,,0.7184168696403503,,0.8733012080192566,,0.9272975921630859,,2,128,0.3598731458187103,
,0.7915765047073364,,0.44544681906700134,,0.7791018486022949,,0.8285316228866577,3,171,,0.6317034363746643
0.9515763521194458,,0.8951800465583801,,0.9446673393249512,,0.9673210978507996,,3,171,0.17237909138202667,
,0.7705754637718201,,0.39533179998397827,,0.7590630650520325,,0.8083572387695312,4,214,,0.8114422559738159
0.9802976250648499,,0.9633989930152893,,0.9775201678276062,,0.9889307618141174,,4,214,0.07380086928606033,
,0.8011319041252136,,0.44641774892807007,,0.7598292231559753,,0.8685787916183472,5,257,,0.9061358571052551
0.9904481768608093,,0.9801846146583557,,0.9902951717376709,,0.9928850531578064,,5,257,0.0385419987142086,
,0.7419686317443848,,0.3843929171562195,,0.7893661260604858,,0.737910270690918,6,258,,0.5555384755134583
