F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.18138337135314941,,0.0,,0.1250000149011612,,0.35087722539901733,0,39,,1.067081093788147
0.2836456000804901,,0.036229316145181656,,0.2780967354774475,,0.3973715007305145,,0,39,1.0372141599655151,
,0.4466213285923004,,0.35822319984436035,,0.4378233850002289,,0.5053815245628357,1,79,,0.9840871691703796
0.2515889108181,,-0.0023758746683597565,,0.21553151309490204,,0.38754376769065857,,1,79,1.0239545106887817,
,0.33613625168800354,,0.23584885895252228,,0.3991604447364807,,0.43888193368911743,2,119,,0.991047203540802
0.40796560049057007,,0.21674257516860962,,0.4140371084213257,,0.49366581439971924,,2,119,0.9581544995307922,
,0.45026031136512756,,0.3320166766643524,,0.42964422702789307,,0.500153124332428,3,159,,0.8556348085403442
0.4840807020664215,,0.3426920175552368,,0.4831424057483673,,0.557942807674408,,3,159,0.8604705333709717,
,0.4536559581756592,,0.3574589788913727,,0.43579211831092834,,0.5026594400405884,4,199,,1.1672754287719727
0.5620019435882568,,0.4832082688808441,,0.5569357872009277,,0.6240984201431274,,4,199,0.6871288418769836,
,0.47254130244255066,,0.3934202790260315,,0.4556341767311096,,0.5280840396881104,5,239,,1.0846939086914062
0.6359992623329163,,0.5936920046806335,,0.6265887022018433,,0.6903542280197144,,5,239,0.4871850907802582,
,0.43827196955680847,,0.3465258479118347,,0.4549907445907593,,0.5001183152198792,6,279,,1.6444817781448364
0.7635927200317383,,0.7351701259613037,,0.7691607475280762,,0.7901597619056702,,6,279,0.3434750437736511,
,0.5316596627235413,,0.3766787052154541,,0.5418192148208618,,0.5732386708259583,7,319,,1.3855640888214111
0.8540482521057129,,0.8337613940238953,,0.8649575114250183,,0.875680685043335,,7,319,0.23048031330108643,
,0.45026031136512756,,0.3320166766643524,,0.42964422702789307,,0.500153124332428,8,320,,0.8556348085403442
