F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.6410173177719116,,0.16977322101593018,,0.6319379806518555,,0.7685196995735168,0,42,,0.6625148057937622
0.49159014225006104,,0.06352528184652328,,0.5046295523643494,,0.5453215837478638,,0,42,0.6663931608200073,
,0.7883241772651672,,0.34172508120536804,,0.6946147084236145,,0.9391192197799683,1,85,,0.598866879940033
0.6528970003128052,,0.2802578806877136,,0.6457116007804871,,0.7370858788490295,,1,85,0.6157344579696655,
,0.7950815558433533,,0.37280070781707764,,0.7332338690757751,,0.8859342932701111,2,128,,0.5907872915267944
0.7770683765411377,,0.5678141117095947,,0.7916668653488159,,0.8213937282562256,,2,128,0.5237880349159241,
,0.7727268934249878,,0.434259831905365,,0.7745262980461121,,0.7868427038192749,3,171,,0.5747964382171631
0.8498332500457764,,0.731034517288208,,0.8693956732749939,,0.8750000596046448,,3,171,0.3635168671607971,
,0.7769019603729248,,0.3578638434410095,,0.7454469799995422,,0.8219733238220215,4,214,,0.734855055809021
0.9191451072692871,,0.8825650811195374,,0.9286061525344849,,0.9288499355316162,,4,214,0.19842569530010223,
,0.7688191533088684,,0.372143417596817,,0.7557664513587952,,0.7981192469596863,5,257,,0.8313165307044983
0.9586467146873474,,0.9691045880317688,,0.9605262875556946,,0.962475597858429,,5,257,0.08610165119171143,
,0.7626921534538269,,0.4083518981933594,,0.7982529401779175,,0.745964527130127,6,300,,0.9346263408660889
0.97304368019104,,0.9864060282707214,,0.9739277958869934,,0.9744151830673218,,6,300,0.046048156917095184,
,0.7639341950416565,,0.36714357137680054,,0.7570870518684387,,0.7868162989616394,7,343,,0.9866713285446167
0.9847952723503113,,0.9888776540756226,,0.985867440700531,,0.9863548278808594,,7,343,0.033898502588272095,
,0.7727268934249878,,0.434259831905365,,0.7745262980461121,,0.7868427038192749,8,344,,0.5747964382171631
