F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.28818196058273315,,0.0719597339630127,,0.3356193006038666,,0.3771699070930481,0,40,,0.9902185201644897
0.3178645372390747,,-0.02176441065967083,,0.31871116161346436,,0.38004666566848755,,0,40,1.0238796472549438,
,0.30334508419036865,,0.05921601131558418,,0.3381301760673523,,0.374963641166687,1,81,,0.996515154838562
0.4663905203342438,,0.1713978797197342,,0.4820135235786438,,0.5226880311965942,,1,81,0.9050202965736389,
,0.3659058213233948,,0.1494564712047577,,0.38478392362594604,,0.4155908226966858,2,122,,0.9837085008621216
0.6372966170310974,,0.40910282731056213,,0.6535109281539917,,0.6713249087333679,,2,122,0.6840648055076599,
,0.40909260511398315,,0.18151602149009705,,0.4283081591129303,,0.4354701638221741,3,163,,1.038356065750122
0.8530612587928772,,0.6452593803405762,,0.8552449941635132,,0.87202388048172,,3,163,0.3852406144142151,
,0.3539213538169861,,0.17059533298015594,,0.3910377025604248,,0.4080348610877991,4,204,,1.3547852039337158
0.9462288618087769,,0.7524489164352417,,0.948628306388855,,0.9526397585868835,,4,204,0.1889188438653946,
,0.3905489444732666,,0.1972450315952301,,0.4283298850059509,,0.4191604256629944,5,245,,1.4073901176452637
0.970294713973999,,0.7826993465423584,,0.9711869359016418,,0.9733436703681946,,5,245,0.10193908959627151,
,0.3906182646751404,,0.1718313992023468,,0.41105398535728455,,0.41589197516441345,6,286,,1.3875285387039185
0.9727004170417786,,0.7870662808418274,,0.9736887216567993,,0.9739906787872314,,6,286,0.06204772740602493,
,0.3659058213233948,,0.1494564712047577,,0.38478392362594604,,0.4155908226966858,7,287,,0.9837085008621216
