F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.6483452916145325,,0.18472465872764587,,0.6341303586959839,,0.7353444695472717,0,42,,0.6668818593025208
0.2353024035692215,,-0.07372985035181046,,0.2849462330341339,,0.23875856399536133,,0,42,0.6848641633987427,
,0.6402128338813782,,0.35830339789390564,,0.8211073875427246,,0.5614061951637268,1,85,,0.6040075421333313
0.6148867011070251,,0.2856026589870453,,0.6204789876937866,,0.6942817568778992,,1,85,0.62131267786026,
,0.7153638005256653,,0.43610164523124695,,0.8035967946052551,,0.6638558506965637,2,128,,0.520433783531189
0.7391155362129211,,0.6000955700874329,,0.7587976455688477,,0.7873899340629578,,2,128,0.48375195264816284,
,0.7758135199546814,,0.46393004059791565,,0.7655318975448608,,0.8194708228111267,3,171,,0.5387391448020935
0.8396735191345215,,0.7584021091461182,,0.8465301394462585,,0.8751221895217896,,3,171,0.3475942313671112,
,0.8006865382194519,,0.5738541483879089,,0.8437626361846924,,0.7884098291397095,4,214,,0.4946352541446686
0.8924312591552734,,0.8900405764579773,,0.8927174806594849,,0.9149559140205383,,4,214,0.1872578114271164,
,0.7889814972877502,,0.4823322892189026,,0.768875777721405,,0.8369912505149841,5,257,,0.6229183077812195
0.9395198225975037,,0.9467743039131165,,0.9371945261955261,,0.9538124203681946,,5,257,0.10290341824293137,
,0.7762829661369324,,0.4858810305595398,,0.7634268999099731,,0.8115549683570862,6,300,,0.7735015153884888
0.9520736932754517,,0.9759969115257263,,0.9503909349441528,,0.9589442610740662,,6,300,0.05086838826537132,
,0.7510053515434265,,0.44447511434555054,,0.7507249712944031,,0.7725143432617188,7,343,,0.8678722381591797
0.9618489146232605,,0.9938027858734131,,0.9601661562919617,,0.9648093581199646,,7,343,0.02135184407234192,
,0.757136881351471,,0.47491422295570374,,0.7797929048538208,,0.7568475008010864,8,386,,0.8954071998596191
0.950677216053009,,0.9950422644615173,,0.9491691589355469,,0.9530791640281677,,8,386,0.014177244156599045,
,0.8006865382194519,,0.5738541483879089,,0.8437626361846924,,0.7884098291397095,9,387,,0.4946352541446686
