F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.17372596263885498,,0.0,,0.12171053886413574,,0.3333333730697632,0,39,,1.0288639068603516
0.28208044171333313,,0.00971088744699955,,0.2836019694805145,,0.3926585912704468,,0,39,1.0373115539550781,
,0.24432174861431122,,0.1305769383907318,,0.33906883001327515,,0.36874890327453613,1,79,,1.0608266592025757
0.2769383192062378,,0.008818116039037704,,0.26473650336265564,,0.3998240530490875,,1,79,1.0149751901626587,
,0.41084858775138855,,0.3050970435142517,,0.3979325592517853,,0.4681931436061859,2,119,,0.881637692451477
0.4117867052555084,,0.20098823308944702,,0.42436569929122925,,0.48399752378463745,,2,119,0.9297977089881897,
,0.4479839503765106,,0.3864186406135559,,0.4231607913970947,,0.5046111941337585,3,159,,0.9040623903274536
0.5196802616119385,,0.3733912706375122,,0.5196528434753418,,0.5841760039329529,,3,159,0.7455788850784302,
,0.3986632227897644,,0.3152807950973511,,0.42530015110969543,,0.4546707570552826,4,199,,1.1860896348953247
0.6716458201408386,,0.5741347074508667,,0.6829603314399719,,0.7095215916633606,,4,199,0.49143561720848083,
,0.4204048216342926,,0.2233516275882721,,0.49789056181907654,,0.44942790269851685,5,239,,1.863939642906189
0.8032030463218689,,0.7411805391311646,,0.8141574859619141,,0.8315627574920654,,5,239,0.2940846085548401,
,0.43328309059143066,,0.29350247979164124,,0.4418567419052124,,0.45910924673080444,6,279,,1.4225441217422485
0.8521202206611633,,0.805289626121521,,0.8664016723632812,,0.8739511966705322,,6,279,0.2380649894475937,
,0.41084858775138855,,0.3050970435142517,,0.3979325592517853,,0.4681931436061859,7,280,,0.881637692451477
