F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.04870922863483429,,-0.04266161844134331,,0.261904776096344,,0.02788877859711647,0,42,,0.6652669906616211
0.43188413977622986,,0.044692084193229675,,0.43983566761016846,,0.5031884908676147,,0,42,0.6631947159767151,
,0.43148231506347656,,0.11395131796598434,,0.6619048118591309,,0.42886075377464294,1,85,,0.6459476947784424
0.5714513063430786,,0.18400385975837708,,0.6053744554519653,,0.6623573303222656,,1,85,0.6393581628799438,
,0.7328705787658691,,0.3031516969203949,,0.733569860458374,,0.7601622343063354,2,128,,0.5974051356315613
0.7291761636734009,,0.4265672564506531,,0.7541213035583496,,0.7768935561180115,,2,128,0.5591112375259399,
,0.7084055542945862,,0.2939387857913971,,0.7379214763641357,,0.7110733389854431,3,171,,0.6524988412857056
0.8310272693634033,,0.6772352457046509,,0.8344888687133789,,0.8751392960548401,,3,171,0.4132665991783142,
,0.7183919548988342,,0.31521767377853394,,0.7629338502883911,,0.6929717063903809,4,214,,0.8392707109451294
0.8990803360939026,,0.8188530802726746,,0.8964635133743286,,0.9245962500572205,,4,214,0.2367115318775177,
,0.7549423575401306,,0.24979595839977264,,0.6982184648513794,,0.846663236618042,5,257,,1.0413801670074463
0.9513266682624817,,0.9333692193031311,,0.9545601010322571,,0.9563006162643433,,5,257,0.11039559543132782,
,0.7319334149360657,,0.24505570530891418,,0.7132853269577026,,0.7757237553596497,6,300,,1.1652079820632935
0.9721516370773315,,0.9779460430145264,,0.9687551856040955,,0.9783138632774353,,6,300,0.04806983843445778,
,0.7211515307426453,,0.29069599509239197,,0.7325598001480103,,0.7403523921966553,7,301,,0.5983424186706543
