F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.710515558719635,,0.11251803487539291,,0.612436830997467,,0.8864770531654358,0,42,,0.6661410927772522
0.5120589137077332,,0.05945218726992607,,0.48403850197792053,,0.6085419654846191,,0,42,0.6591479182243347,
,0.7158818244934082,,0.3158761262893677,,0.7729454040527344,,0.7034077048301697,1,85,,0.5919068455696106
0.7605288624763489,,0.330415278673172,,0.7431541681289673,,0.8414860367774963,,1,85,0.6035662293434143,
,0.7295075058937073,,0.19734777510166168,,0.6798321604728699,,0.8221684694290161,2,128,,0.6150858998298645
0.8536531329154968,,0.6177073121070862,,0.8449062705039978,,0.8790513277053833,,2,128,0.42044422030448914,
,0.693062961101532,,0.2592546045780182,,0.7229002714157104,,0.692044734954834,3,171,,0.9016003608703613
0.9493500590324402,,0.8592624664306641,,0.9481499195098877,,0.9566262364387512,,3,171,0.19530421495437622,
,0.7298205494880676,,0.2786392867565155,,0.7192384004592896,,0.7758906483650208,4,214,,0.9720545411109924
0.9775484204292297,,0.9372929334640503,,0.9753277897834778,,0.9818127751350403,,4,214,0.08793352544307709,
,0.7330769896507263,,0.2521529495716095,,0.709945559501648,,0.7883828282356262,5,257,,1.159579873085022
0.994684100151062,,0.9864757657051086,,0.9945038557052612,,0.9953773021697998,,5,257,0.029355153441429138,
,0.7158818244934082,,0.3158761262893677,,0.7729454040527344,,0.7034077048301697,6,258,,0.5919068455696106
