F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.6913300156593323,,0.17668074369430542,,0.5831400752067566,,0.8959928154945374,0,42,,0.6265333890914917
0.44387832283973694,,0.02222345769405365,,0.5033443570137024,,0.5028415322303772,,0,42,0.6801437139511108,
,0.6948086619377136,,0.38600507378578186,,0.7311104536056519,,0.6782447099685669,1,85,,0.5662970542907715
0.7350523471832275,,0.42878785729408264,,0.7591390013694763,,0.7571897506713867,,1,85,0.5624316930770874,
,0.6364789009094238,,0.3859975337982178,,0.799448549747467,,0.5513229966163635,2,128,,0.7949073314666748
0.8910160660743713,,0.7499288320541382,,0.8932415246963501,,0.9013641476631165,,2,128,0.32312527298927307,
,0.6871317625045776,,0.37072062492370605,,0.737852156162262,,0.6619949340820312,3,171,,0.8573726415634155
0.9608704447746277,,0.9121606945991516,,0.9619328379631042,,0.9655848145484924,,3,171,0.12289703637361526,
,0.6660515069961548,,0.3913484811782837,,0.7637944221496582,,0.6114795804023743,4,214,,1.3171567916870117
0.9952486753463745,,0.9900550246238708,,0.9933987855911255,,0.9976233243942261,,4,214,0.0189170241355896,
,0.6300368309020996,,0.3819284439086914,,0.7825018763542175,,0.5580930709838867,5,257,,1.4601277112960815
0.996009111404419,,0.9909340143203735,,0.996073305606842,,0.9961625337600708,,5,257,0.014857406727969646,
,0.6948086619377136,,0.38600507378578186,,0.7311104536056519,,0.6782447099685669,6,258,,0.5662970542907715
