F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.33355507254600525,,0.09210673719644547,,0.3434000611305237,,0.3947775661945343,0,40,,0.9779535531997681
0.3158532977104187,,-0.012350361794233322,,0.3145703971385956,,0.3842306137084961,,0,40,1.021970510482788,
,0.372481107711792,,0.1364978551864624,,0.3689940571784973,,0.4109764099121094,1,81,,0.960852324962616
0.4367198050022125,,0.1458565890789032,,0.445134699344635,,0.5086698532104492,,1,81,0.9060266017913818,
,0.3611501157283783,,0.10988640785217285,,0.35273927450180054,,0.4041570723056793,2,122,,0.9756264686584473
0.6465494632720947,,0.41685348749160767,,0.6485506892204285,,0.6879313588142395,,2,122,0.6939490437507629,
,0.37541335821151733,,0.14705504477024078,,0.37079304456710815,,0.4082726538181305,3,163,,1.0398035049438477
0.800971269607544,,0.6006060242652893,,0.8008971810340881,,0.826087236404419,,3,163,0.41594743728637695,
,0.39747923612594604,,0.18575406074523926,,0.4218202531337738,,0.43575936555862427,4,204,,1.2626135349273682
0.9131321907043457,,0.7116984128952026,,0.9136903882026672,,0.9221876859664917,,4,204,0.20948874950408936,
,0.40417367219924927,,0.17822788655757904,,0.41496986150741577,,0.4429798126220703,5,245,,1.3902825117111206
0.9661638736724854,,0.7739661931991577,,0.9688577651977539,,0.9680814743041992,,5,245,0.11290985345840454,
,0.372481107711792,,0.1364978551864624,,0.3689940571784973,,0.4109764099121094,6,246,,0.960852324962616
