F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.589435875415802,,0.3206697702407837,,0.7048966884613037,,0.5522684454917908,0,42,,0.6497946381568909
0.4081066846847534,,-0.00734179699793458,,0.41808825731277466,,0.4711904227733612,,0,42,0.6793809533119202,
,0.7597362995147705,,0.4638694226741791,,0.7626091837882996,,0.7802734375,1,85,,0.5412673354148865
0.6460257768630981,,0.3300911784172058,,0.6703642010688782,,0.7062535285949707,,1,85,0.6146098971366882,
,0.7280980944633484,,0.41854509711265564,,0.7366650700569153,,0.745084822177887,2,128,,0.5690176486968994
0.8268883228302002,,0.6584761142730713,,0.8528781533241272,,0.8476331830024719,,2,128,0.4300505816936493,
,0.6642810106277466,,0.38069722056388855,,0.7117835879325867,,0.6344415545463562,3,171,,0.7097159624099731
0.9252977967262268,,0.854716420173645,,0.932850182056427,,0.9400840997695923,,3,171,0.22119152545928955,
,0.732596755027771,,0.4217510223388672,,0.7285900712013245,,0.7549332976341248,4,214,,1.03818678855896
0.9830176830291748,,0.9653043746948242,,0.9830251336097717,,0.9868627190589905,,4,214,0.0686413124203682,
,0.7246270775794983,,0.501240611076355,,0.8100461363792419,,0.6832758188247681,5,257,,1.0036219358444214
0.984875500202179,,0.9721766710281372,,0.9809242486953735,,0.9938235878944397,,5,257,0.046780116856098175,
,0.7597362995147705,,0.4638694226741791,,0.7626091837882996,,0.7802734375,6,258,,0.5412673354148865
