F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.0,,-0.07915554940700531,,0.0,,0.0,0,42,,0.6828581690788269
0.23578785359859467,,-0.0749586969614029,,0.2248319536447525,,0.28790614008903503,,0,42,0.6917540431022644,
,0.6955910921096802,,0.07915554940700531,,0.5595238208770752,,1.0,1,85,,0.8005053997039795
0.3932056128978729,,0.10538029670715332,,0.46335434913635254,,0.4250701069831848,,1,85,0.6750458478927612,
,0.6955910921096802,,0.07915554940700531,,0.5595238208770752,,1.0,2,128,,0.6237435340881348
0.32739585638046265,,0.06421206891536713,,0.3573319613933563,,0.3855741620063782,,2,128,0.674335241317749,
,0.0,,-0.07915554940700531,,0.0,,0.0,3,171,,0.68599534034729
0.43761157989501953,,0.1356813609600067,,0.5206652283668518,,0.4511834681034088,,3,171,0.6553788781166077,
,0.0,,-0.07915554940700531,,0.0,,0.0,4,214,,0.6860464811325073
0.061241474002599716,,-0.1467866450548172,,0.11190474778413773,,0.0511554591357708,,4,214,0.6911910772323608,
,0.0,,-0.07915554940700531,,0.0,,0.0,5,257,,0.6857427954673767
0.014468864537775517,,-0.12398185580968857,,0.021008403971791267,,0.013081232085824013,,5,257,0.6861680150032043,
,0.0,,-0.07915554940700531,,0.0,,0.0,6,300,,0.6850302815437317
0.008725490421056747,,-0.10628633201122284,,0.029411764815449715,,0.005168066825717688,,6,300,0.6844577789306641,
,0.6955910921096802,,0.07915554940700531,,0.5595238208770752,,1.0,7,301,,0.6225191950798035
