F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.45373085141181946,,0.25051483511924744,,0.8537415862083435,,0.33102813363075256,0,42,,0.6365715861320496
0.4821571111679077,,0.07403168827295303,,0.49639374017715454,,0.5670287013053894,,0,42,0.659440279006958,
,0.7116109132766724,,0.2940991222858429,,0.7541977167129517,,0.6995450258255005,1,85,,0.6163398027420044
0.7015556693077087,,0.3857678771018982,,0.7284948229789734,,0.7662559747695923,,1,85,0.5824002027511597,
,0.7761884331703186,,0.3216254711151123,,0.7197169661521912,,0.8713233470916748,2,128,,0.7479071021080017
0.8411281704902649,,0.6834378838539124,,0.8721736669540405,,0.8513367176055908,,2,128,0.3653152585029602,
,0.6549206972122192,,0.32851511240005493,,0.8179922699928284,,0.5781955122947693,3,171,,0.8083645701408386
0.908203125,,0.825673520565033,,0.9115357995033264,,0.9347884654998779,,3,171,0.2313005030155182,
,0.7956861853599548,,0.4162250757217407,,0.7148672342300415,,0.9248168468475342,4,214,,0.8964859843254089
0.9445881843566895,,0.906776487827301,,0.961925745010376,,0.940886914730072,,4,214,0.1358090490102768,
,0.7721051573753357,,0.3455428183078766,,0.718163788318634,,0.864465594291687,5,257,,0.9610259532928467
0.9761099815368652,,0.9714168906211853,,0.9763436913490295,,0.9790378212928772,,5,257,0.04749226197600365,
,0.7213960289955139,,0.3022257387638092,,0.7585470676422119,,0.7108988165855408,6,258,,0.6106529831886292
