F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.0,,-0.06587041914463043,,0.0,,0.0,0,42,,0.6841475367546082
0.2677365839481354,,-0.030205028131604195,,0.2565966844558716,,0.31485989689826965,,0,42,0.6901312470436096,
,0.7075963020324707,,0.06587041914463043,,0.5595238208770752,,1.0,1,85,,0.8126422166824341
0.4691373407840729,,0.20565223693847656,,0.5346148610115051,,0.509313702583313,,1,85,0.6568787693977356,
,0.7118251919746399,,0.13212521374225616,,0.5732142329216003,,0.9753401875495911,2,128,,0.6788551807403564
0.5331540703773499,,0.19418509304523468,,0.5655322670936584,,0.6109033823013306,,2,128,0.6435598731040955,
,0.7160681486129761,,0.16485774517059326,,0.5822272896766663,,0.9609581828117371,3,171,,0.6599050760269165
0.6987751126289368,,0.40801045298576355,,0.7101330757141113,,0.7688935399055481,,3,171,0.5841071605682373,
,0.7256280183792114,,0.34065118432044983,,0.6780915260314941,,0.8009723424911499,4,214,,0.6022725701332092
0.7159537076950073,,0.49307453632354736,,0.742436945438385,,0.7594187259674072,,4,214,0.5099182724952698,
,0.7644757032394409,,0.44226229190826416,,0.7121504545211792,,0.843228280544281,5,257,,0.7169020771980286
0.8282346129417419,,0.7162048816680908,,0.8293768763542175,,0.8642228841781616,,5,257,0.3555864691734314,
,0.7488964200019836,,0.3666609227657318,,0.6903015971183777,,0.835496187210083,6,300,,0.7732358574867249
0.8983897566795349,,0.8469117283821106,,0.88460773229599,,0.9309243559837341,,6,300,0.23713502287864685,
,0.7515642642974854,,0.4107661843299866,,0.708574652671814,,0.8183725476264954,7,343,,0.7584141492843628
0.9251977205276489,,0.877262532711029,,0.9159315228462219,,0.9487115144729614,,7,343,0.1782149374485016,
,0.747920036315918,,0.45515817403793335,,0.7715399861335754,,0.7522109150886536,8,386,,0.8450765013694763
0.9526571035385132,,0.9318448305130005,,0.9443487524986267,,0.9660645723342896,,8,386,0.11935091763734818,
,0.7201210260391235,,0.35122552514076233,,0.6730512976646423,,0.8019222021102905,9,387,,0.6015929579734802
