F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.6696237325668335,,0.24787035584449768,,0.62241131067276,,0.7650307416915894,0,42,,0.6774911284446716
0.411292165517807,,0.0268525592982769,,0.47939714789390564,,0.440090537071228,,0,42,0.6875820159912109,
,0.722147524356842,,0.44995108246803284,,0.7711725831031799,,0.7081697583198547,1,85,,0.60148686170578
0.6854475736618042,,0.22864088416099548,,0.656187117099762,,0.7971319556236267,,1,85,0.6452265977859497,
,0.705575704574585,,0.4394562542438507,,0.7838762402534485,,0.6711395978927612,2,128,,0.537408709526062
0.756353497505188,,0.533916175365448,,0.8300788402557373,,0.7312686443328857,,2,128,0.5433615446090698,
,0.7336685061454773,,0.48679786920547485,,0.8068559765815735,,0.7023022770881653,3,171,,0.5571979284286499
0.854253888130188,,0.6951643824577332,,0.8888661861419678,,0.8407913446426392,,3,171,0.4087623059749603,
,0.6850329637527466,,0.41879376769065857,,0.7704459428787231,,0.6889338493347168,4,214,,0.7069056630134583
0.9086127877235413,,0.8041220307350159,,0.9194610714912415,,0.911523163318634,,4,214,0.2614808678627014,
,0.7042162418365479,,0.39332303404808044,,0.7634972333908081,,0.7079047560691833,5,257,,0.9980120062828064
0.9657285809516907,,0.9203659892082214,,0.9639672040939331,,0.9712552428245544,,5,257,0.12001044303178787,
,0.7265253663063049,,0.3859421908855438,,0.7212954163551331,,0.7826182246208191,6,300,,1.118319034576416
0.9921149015426636,,0.9817996621131897,,0.9946821331977844,,0.9904286861419678,,6,300,0.04287832975387573,
,0.705575704574585,,0.4394562542438507,,0.7838762402534485,,0.6711395978927612,7,301,,0.537408709526062
