F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.12800391018390656,,-0.0349145270884037,,0.431547611951828,,0.1020905077457428,0,42,,0.6699183583259583
0.4460333585739136,,0.04819188639521599,,0.5003829002380371,,0.5045182704925537,,0,42,0.6679232716560364,
,0.5988150238990784,,0.1760254204273224,,0.6924603581428528,,0.7047147154808044,1,85,,0.6389254331588745
0.4998903274536133,,0.13068649172782898,,0.5714982151985168,,0.567481279373169,,1,85,0.6455268859863281,
,0.7019928693771362,,0.27606257796287537,,0.7425177693367004,,0.6835368275642395,2,128,,0.6177480816841125
0.6925358176231384,,0.31699952483177185,,0.6770050525665283,,0.7915830612182617,,2,128,0.5981375575065613,
,0.6380816102027893,,0.24832868576049805,,0.7597025632858276,,0.5737698078155518,3,171,,0.6744754910469055
0.7834421992301941,,0.6170178651809692,,0.824909508228302,,0.7900795936584473,,3,171,0.4426131546497345,
,0.576501190662384,,0.24313819408416748,,0.7787981629371643,,0.4762848913669586,4,214,,1.2273179292678833
0.9128446578979492,,0.8605831265449524,,0.9301448464393616,,0.9144318103790283,,4,214,0.20499533414840698,
,0.7164879441261292,,0.3406175971031189,,0.7733801007270813,,0.6883950233459473,5,257,,1.1493337154388428
0.9530866146087646,,0.9499127864837646,,0.9565302729606628,,0.9570314288139343,,5,257,0.08634325116872787,
,0.751702070236206,,0.32155346870422363,,0.7274798154830933,,0.7962740659713745,6,300,,1.0540266036987305
0.964693009853363,,0.9747007489204407,,0.9635408520698547,,0.9698622226715088,,6,300,0.04324103891849518,
,0.6999748945236206,,0.2646068334579468,,0.7339707612991333,,0.6870527863502502,7,301,,0.6196699738502502
