F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.7200614213943481,,0.20787875354290009,,0.5796769261360168,,0.9963369965553284,0,42,,0.6797434091567993
0.5682235956192017,,0.15489551424980164,,0.6053703427314758,,0.6423990726470947,,0,42,0.666003942489624,
,0.7035134434700012,,0.3644946813583374,,0.7483903765678406,,0.696578860282898,1,85,,0.5886272192001343
0.7436010241508484,,0.4639403522014618,,0.7866498827934265,,0.7405209541320801,,1,85,0.5441995859146118,
,0.7523009181022644,,0.44693636894226074,,0.7623286247253418,,0.7780402302742004,2,128,,0.6242796778678894
0.8546910881996155,,0.6853160858154297,,0.8708575367927551,,0.8582437038421631,,2,128,0.3686210811138153,
,0.6802590489387512,,0.36970382928848267,,0.7511435747146606,,0.6528662443161011,3,171,,0.8823223114013672
0.9577062129974365,,0.9092798829078674,,0.9578316807746887,,0.9621079564094543,,3,171,0.13908500969409943,
,0.7388998866081238,,0.36842167377471924,,0.6883498430252075,,0.8158136010169983,4,214,,1.1017025709152222
0.9897936582565308,,0.9773465991020203,,0.9893790483474731,,0.9916340708732605,,4,214,0.043789319694042206,
,0.7241522669792175,,0.38864830136299133,,0.7192827463150024,,0.7591156959533691,5,257,,1.2239576578140259
0.996656060218811,,0.9918500185012817,,0.9970120787620544,,0.9966760277748108,,5,257,0.015459088608622551,
,0.7035134434700012,,0.3644946813583374,,0.7483903765678406,,0.696578860282898,6,258,,0.5886272192001343
