F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.0,,-0.15113303065299988,,0.0,,0.0,0,42,,0.6700518727302551
0.4463125765323639,,0.01995227299630642,,0.46687552332878113,,0.5020537376403809,,0,42,0.6749693155288696,
,0.7797124981880188,,0.39987292885780334,,0.7621672749519348,,0.8155928254127502,1,85,,0.5674588084220886
0.6857727766036987,,0.31867551803588867,,0.6681773066520691,,0.7759191393852234,,1,85,0.6086810827255249,
,0.785098671913147,,0.4228898882865906,,0.7977694272994995,,0.7969649434089661,2,128,,0.5459949374198914
0.8285977840423584,,0.5985890626907349,,0.8319199681282043,,0.8651281595230103,,2,128,0.46384042501449585,
,0.7482098340988159,,0.3034606873989105,,0.7443844676017761,,0.7678773999214172,3,171,,0.7240296006202698
0.9321163296699524,,0.8338817358016968,,0.9246867895126343,,0.9535714983940125,,3,171,0.24307911098003387,
,0.7944897413253784,,0.38220423460006714,,0.7483105063438416,,0.8637717366218567,4,214,,0.8030213117599487
0.9710757732391357,,0.9327632784843445,,0.9644737839698792,,0.9833751320838928,,4,214,0.106342613697052,
,0.724367082118988,,0.3736269474029541,,0.8010588884353638,,0.6781365871429443,5,257,,1.1337382793426514
0.9915760159492493,,0.9800742268562317,,0.9890768527984619,,0.9959969520568848,,5,257,0.04370592534542084,
,0.7610901594161987,,0.3628895580768585,,0.7624021172523499,,0.778411865234375,6,300,,1.1859662532806396
0.9951122999191284,,0.9892719388008118,,0.9933723211288452,,0.9978070259094238,,6,300,0.02394626848399639,
,0.785098671913147,,0.4228898882865906,,0.7977694272994995,,0.7969649434089661,7,301,,0.5459949374198914
