F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.6741405129432678,,0.39880719780921936,,0.6591024398803711,,0.7540689706802368,0,114,,0.7331878542900085
0.23703396320343018,,0.2072419673204422,,0.25153955817222595,,0.27490100264549255,,0,114,0.6496683359146118,
,0.0,,0.05480016767978668,,0.0,,0.0,1,229,,0.6909262537956238
0.10363257676362991,,0.1076689213514328,,0.12287695705890656,,0.12079032510519028,,1,229,0.6967947483062744,
,0.0,,0.05480016767978668,,0.0,,0.0,2,344,,0.6899757385253906
0.07233089953660965,,0.08919504284858704,,0.08510992676019669,,0.08144994080066681,,2,344,0.6879222989082336,
,0.0,,0.05480016767978668,,0.0,,0.0,3,459,,0.6956707239151001
0.09289009124040604,,0.10298377275466919,,0.10341771692037582,,0.10163591057062149,,3,459,0.6903670430183411,
,0.0,,0.05480016767978668,,0.0,,0.0,4,574,,0.6918545961380005
0.2018708735704422,,0.06279179453849792,,0.22892577946186066,,0.24458162486553192,,4,574,0.6966613531112671,
,0.0,,0.05480016767978668,,0.0,,0.0,5,689,,0.6903871297836304
0.10537631064653397,,0.03302359580993652,,0.16967803239822388,,0.10705430060625076,,5,689,0.6944352388381958,
,0.0,,0.05480016767978668,,0.0,,0.0,6,690,,0.6899758577346802
