F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.2827109694480896,,0.0969468280673027,,0.33247315883636475,,0.38111376762390137,0,39,,1.0225096940994263
0.29435673356056213,,-0.004679389763623476,,0.29876452684402466,,0.35326850414276123,,0,39,1.0480085611343384,
,0.33050721883773804,,0.1327379196882248,,0.3428410589694977,,0.40864789485931396,1,79,,1.0214240550994873
0.4558109939098358,,0.20641519129276276,,0.46170714497566223,,0.5194530487060547,,1,79,0.9313509464263916,
,0.336459755897522,,0.09012319892644882,,0.32133758068084717,,0.395332396030426,2,119,,1.0406649112701416
0.6537981629371643,,0.4643639028072357,,0.6588240265846252,,0.695320725440979,,2,119,0.7165947556495667,
,0.3201918303966522,,0.07052672654390335,,0.3137654960155487,,0.38065871596336365,3,159,,1.1485974788665771
0.8559211492538452,,0.6897019147872925,,0.8548895120620728,,0.8742551803588867,,3,159,0.4110165238380432,
,0.3364059627056122,,0.06103120371699333,,0.34230050444602966,,0.38310232758522034,4,199,,1.2755868434906006
0.9514095783233643,,0.7919949293136597,,0.9547843933105469,,0.9557043313980103,,4,199,0.1912263184785843,
,0.3233584463596344,,0.07491449266672134,,0.33709558844566345,,0.37554430961608887,5,239,,1.5230283737182617
0.9731412529945374,,0.8210994005203247,,0.9765158891677856,,0.9733175039291382,,5,239,0.11573885381221771,
,0.33050721883773804,,0.1327379196882248,,0.3428410589694977,,0.40864789485931396,6,240,,1.0214240550994873
