F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.25132641196250916,,0.10962508618831635,,0.6785714030265808,,0.1626419723033905,0,42,,0.6539494395256042
0.45408502221107483,,0.0190067570656538,,0.5224729180335999,,0.4983848035335541,,0,42,0.6719684600830078,
,0.7711074352264404,,0.26730427145957947,,0.6699116826057434,,0.9389415979385376,1,85,,0.6060312986373901
0.664547324180603,,0.33034902811050415,,0.7336884140968323,,0.7017893195152283,,1,85,0.6169456243515015,
,0.7895540595054626,,0.4702951908111572,,0.7986670732498169,,0.8021543622016907,2,128,,0.5694382190704346
0.8159630298614502,,0.5164391398429871,,0.7848926782608032,,0.8953289985656738,,2,128,0.5076786279678345,
,0.7701367139816284,,0.41215264797210693,,0.7880419492721558,,0.7686693072319031,3,171,,0.6067891716957092
0.8873336315155029,,0.7468833923339844,,0.9050266146659851,,0.8937764167785645,,3,171,0.3178772032260895,
,0.7930906414985657,,0.38554754853248596,,0.6916378736495972,,0.9527943730354309,4,214,,1.0076470375061035
0.9481959939002991,,0.8944424390792847,,0.9485101699829102,,0.9566276669502258,,4,214,0.153922900557518,
,0.7277919054031372,,0.3280591070652008,,0.7577579021453857,,0.7240945100784302,5,257,,0.8870489001274109
0.978696346282959,,0.9499079585075378,,0.9777499437332153,,0.9840992093086243,,5,257,0.08898457139730453,
,0.7803561687469482,,0.37502771615982056,,0.7467879056930542,,0.8379454016685486,6,300,,1.0077766180038452
0.9916480779647827,,0.9785746932029724,,0.9921957850456238,,0.9927736520767212,,6,300,0.044109147042036057,
,0.7895540595054626,,0.4702951908111572,,0.7986670732498169,,0.8021543622016907,7,301,,0.5694382190704346
