F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.2326621264219284,,0.005793389864265919,,0.19597718119621277,,0.3531493842601776,0,40,,0.9962471127510071
0.3130517601966858,,0.02041587233543396,,0.3150423765182495,,0.39494583010673523,,0,40,1.014905333518982,
,0.3795641362667084,,0.23468104004859924,,0.4374518394470215,,0.43489059805870056,1,81,,0.9447976350784302
0.35661885142326355,,0.11587461829185486,,0.358624130487442,,0.4485431909561157,,1,81,0.9744893908500671,
,0.4442312717437744,,0.32302728295326233,,0.43621373176574707,,0.4890037178993225,2,122,,0.9138153791427612
0.4043019115924835,,0.1842275708913803,,0.4214753210544586,,0.48729896545410156,,2,122,0.9443041682243347,
,0.41781705617904663,,0.26739436388015747,,0.43106070160865784,,0.4577176570892334,3,163,,0.9177193641662598
0.47699037194252014,,0.2633964717388153,,0.49731704592704773,,0.5355871915817261,,3,163,0.8984445929527283,
,0.41714128851890564,,0.26441097259521484,,0.42188945412635803,,0.4588906764984131,4,204,,1.0496290922164917
0.5574328899383545,,0.40909889340400696,,0.5688615441322327,,0.6209925413131714,,4,204,0.7498393058776855,
,0.4354109764099121,,0.354206383228302,,0.44172126054763794,,0.5027011036872864,5,245,,1.506011724472046
0.6137450933456421,,0.49733346700668335,,0.6210910081863403,,0.6713324189186096,,5,245,0.6372388601303101,
,0.4362706243991852,,0.3138124346733093,,0.44036245346069336,,0.47967538237571716,6,286,,1.058590292930603
0.6276023387908936,,0.5161011219024658,,0.6327025890350342,,0.6834257245063782,,6,286,0.6157033443450928,
,0.4442312717437744,,0.32302728295326233,,0.43621373176574707,,0.4890037178993225,7,287,,0.9138153791427612
