F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.7124104499816895,,0.3184854984283447,,0.6343331336975098,,0.940463125705719,0,42,,0.6098414659500122
0.23285041749477386,,-0.008260665461421013,,0.24091733992099762,,0.263809472322464,,0,42,0.6824154257774353,
,0.7122315168380737,,0.4789316654205322,,0.89661705493927,,0.6087430119514465,1,85,,0.5656737089157104
0.7108631134033203,,0.410372793674469,,0.7209943532943726,,0.7768978476524353,,1,85,0.582557201385498,
,0.7190718054771423,,0.3775237500667572,,0.7693397998809814,,0.6944681406021118,2,128,,0.5790677070617676
0.8214015960693359,,0.6743886470794678,,0.8314006924629211,,0.8525282144546509,,2,128,0.4071957767009735,
,0.788611114025116,,0.5088948011398315,,0.7834353446960449,,0.8141312599182129,3,171,,0.7874351739883423
0.9390738010406494,,0.8719254732131958,,0.9495519995689392,,0.9431514143943787,,3,171,0.19588063657283783,
,0.7250714302062988,,0.34985968470573425,,0.71771240234375,,0.7510892152786255,4,214,,0.913201093673706
0.9762551784515381,,0.9514955282211304,,0.9797478914260864,,0.979593813419342,,4,214,0.07772725820541382,
,0.7227391004562378,,0.38157254457473755,,0.7316190004348755,,0.734892725944519,5,257,,0.9841979146003723
0.9960613250732422,,0.9915285706520081,,0.9953922033309937,,0.9975489974021912,,5,257,0.022934233769774437,
,0.7122315168380737,,0.4789316654205322,,0.89661705493927,,0.6087430119514465,6,258,,0.5656737089157104
