F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.6088618636131287,,0.22411957383155823,,0.6782552599906921,,0.6019440293312073,0,42,,0.6665580868721008
0.2164183408021927,,-0.07655685395002365,,0.23718488216400146,,0.24424371123313904,,0,42,0.686130166053772,
,0.7001908421516418,,0.347973108291626,,0.7237986326217651,,0.7135567665100098,1,85,,0.5884057283401489
0.683392345905304,,0.3451068699359894,,0.6903643012046814,,0.7578153014183044,,1,85,0.609498143196106,
,0.6752504110336304,,0.3304283618927002,,0.7097523212432861,,0.6845589876174927,2,128,,0.656898021697998
0.8280993103981018,,0.6474275588989258,,0.8436906933784485,,0.8521992564201355,,2,128,0.44024792313575745,
,0.7281423807144165,,0.37652525305747986,,0.7238009572029114,,0.7619351148605347,3,171,,0.7597303986549377
0.9274941682815552,,0.8508595824241638,,0.9303572773933411,,0.9403920769691467,,3,171,0.21004840731620789,
,0.7053093910217285,,0.3425900638103485,,0.7031948566436768,,0.7373881340026855,4,214,,0.8962421417236328
0.9725788831710815,,0.9409016966819763,,0.9748460054397583,,0.9759594202041626,,4,214,0.09443486481904984,
,0.6908776760101318,,0.34307101368904114,,0.7316111326217651,,0.6852145195007324,5,257,,1.4017736911773682
0.9949527382850647,,0.9885633587837219,,0.9938235878944397,,0.9968627691268921,,5,257,0.029372677206993103,
,0.7001908421516418,,0.347973108291626,,0.7237986326217651,,0.7135567665100098,6,258,,0.5884057283401489
