F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.6834659576416016,,0.11230099946260452,,0.571853756904602,,0.9319728016853333,0,42,,0.6570507287979126
0.20755785703659058,,-0.05336996540427208,,0.21036414802074432,,0.23452381789684296,,0,42,0.6868744492530823,
,0.7672368288040161,,0.4744637906551361,,0.7866576910018921,,0.7684865593910217,1,85,,0.5500560402870178
0.6750300526618958,,0.34113094210624695,,0.697198748588562,,0.7485854625701904,,1,85,0.61842280626297,
,0.7622973322868347,,0.42782315611839294,,0.7193572521209717,,0.8354858160018921,2,128,,0.5182527303695679
0.818527340888977,,0.6528088450431824,,0.829698920249939,,0.8442228436470032,,2,128,0.4235539734363556,
,0.7806096076965332,,0.4874900281429291,,0.7736591100692749,,0.8169164061546326,3,171,,0.6718102693557739
0.9415794014930725,,0.8833094239234924,,0.9428713917732239,,0.9567648768424988,,3,171,0.1824740469455719,
,0.7529654502868652,,0.35027015209198,,0.6714185476303101,,0.8859377503395081,4,214,,1.1279250383377075
0.9865339994430542,,0.9640591144561768,,0.9876330494880676,,0.9882072806358337,,4,214,0.05481773987412453,
,0.7484009265899658,,0.3700166642665863,,0.6759121417999268,,0.8667922019958496,5,257,,1.2280786037445068
0.993834912776947,,0.9874657392501831,,0.9956862330436707,,0.993767499923706,,5,257,0.017740916460752487,
,0.7137451767921448,,0.423833429813385,,0.7816911339759827,,0.680985152721405,6,300,,1.2725934982299805
0.9967948198318481,,0.9943523406982422,,0.9955882430076599,,0.9988235235214233,,6,300,0.01257209200412035,
,0.7622973322868347,,0.42782315611839294,,0.7193572521209717,,0.8354858160018921,7,301,,0.5182527303695679
