F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.6773284077644348,,0.08283036947250366,,0.5591269731521606,,0.9476190209388733,0,42,,0.6594829559326172
0.27846601605415344,,-0.028014032170176506,,0.2970593273639679,,0.3272837996482849,,0,42,0.6853124499320984,
,0.4459671676158905,,-0.03843848407268524,,0.3581632673740387,,0.6584964990615845,1,85,,0.6884852647781372
0.5976281762123108,,0.2521292567253113,,0.6848427057266235,,0.6094877123832703,,1,85,0.6366379857063293,
,0.6596624255180359,,0.36776942014694214,,0.8027348518371582,,0.5764364004135132,2,128,,0.6148362755775452
0.6757271885871887,,0.2870085835456848,,0.6960696578025818,,0.7278141975402832,,2,128,0.6052055954933167,
,0.7625839710235596,,0.47470706701278687,,0.8036420941352844,,0.7559571266174316,3,171,,0.5786545872688293
0.8095502853393555,,0.6080655455589294,,0.8505538105964661,,0.7952461838722229,,3,171,0.4701022803783417,
,0.7405426502227783,,0.4523332118988037,,0.7964749932289124,,0.7130714058876038,4,214,,0.5722399353981018
0.8649973273277283,,0.7142759561538696,,0.8904160261154175,,0.8607084155082703,,4,214,0.3477177917957306,
,0.7408852577209473,,0.3635743260383606,,0.7132517099380493,,0.7910357713699341,5,257,,0.7025339603424072
0.9479692578315735,,0.8895996809005737,,0.9543942809104919,,0.9487196803092957,,5,257,0.1537092924118042,
,0.734326183795929,,0.32993799448013306,,0.7033783793449402,,0.8003883361816406,6,300,,1.2356488704681396
0.9885619282722473,,0.9737154841423035,,0.9856024980545044,,0.9928193688392639,,6,300,0.0465063601732254,
,0.7097471952438354,,0.298356294631958,,0.6994340419769287,,0.7435060143470764,7,343,,1.3112101554870605
0.9949732422828674,,0.9866888523101807,,0.9948084354400635,,0.9956862330436707,,7,343,0.027169106528162956,
,0.7184938788414001,,0.32757115364074707,,0.6936980485916138,,0.7770558595657349,8,386,,1.3266322612762451
0.9942603707313538,,0.9887734651565552,,0.9945751428604126,,0.9947813153266907,,8,386,0.02080402337014675,
,0.7405426502227783,,0.4523332118988037,,0.7964749932289124,,0.7130714058876038,9,387,,0.5722399353981018
