F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.2989712357521057,,0.027865175157785416,,0.31228575110435486,,0.36242517828941345,0,79,,1.0195469856262207
0.31488531827926636,,0.0549805723130703,,0.34086287021636963,,0.37383460998535156,,0,79,1.0503759384155273,
,0.31923913955688477,,0.04088219255208969,,0.33415883779525757,,0.3554067015647888,1,159,,1.0564522743225098
0.48680388927459717,,0.37505441904067993,,0.5276700258255005,,0.5460227727890015,,1,159,0.8110014796257019,
,0.34396031498908997,,0.06911866366863251,,0.3583298325538635,,0.3750150203704834,2,239,,1.1186485290527344
0.7951328158378601,,0.7677127122879028,,0.826344907283783,,0.8143870234489441,,2,239,0.4379541277885437,
,0.343002051115036,,0.07657481729984283,,0.3597754240036011,,0.37324342131614685,3,319,,1.2321044206619263
0.948070228099823,,0.9353321194648743,,0.9501785039901733,,0.9559812545776367,,3,319,0.18311715126037598,
,0.3451268672943115,,0.07965029031038284,,0.35835763812065125,,0.37528568506240845,4,399,,1.3138461112976074
0.9728015661239624,,0.9678391814231873,,0.9750921726226807,,0.9767553210258484,,4,399,0.09179535508155823,
,0.2989712357521057,,0.027865175157785416,,0.31228575110435486,,0.36242517828941345,5,400,,1.0195469856262207
