F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.7134197950363159,,0.3640594184398651,,0.7921695709228516,,0.6856359839439392,0,42,,0.6082689762115479
0.6048428416252136,,0.08563237637281418,,0.5434040427207947,,0.7262028455734253,,0,42,0.6482582688331604,
,0.6874656677246094,,0.32051241397857666,,0.782840371131897,,0.6391892433166504,1,85,,0.5993447303771973
0.7891656160354614,,0.4708481729030609,,0.8082457780838013,,0.8078565001487732,,1,85,0.5348264575004578,
,0.7650331854820251,,0.38375619053840637,,0.7474742531776428,,0.8095592260360718,2,128,,0.6641910672187805
0.9027566313743591,,0.7520239353179932,,0.9092249274253845,,0.9074140787124634,,2,128,0.3121729791164398,
,0.7696155309677124,,0.3933495581150055,,0.7597443461418152,,0.807291567325592,3,171,,0.8735859394073486
0.9723578691482544,,0.9247651696205139,,0.9658374786376953,,0.9814004302024841,,3,171,0.10972364991903305,
,0.7773411870002747,,0.3625037968158722,,0.7341187596321106,,0.8597422242164612,4,214,,1.0160976648330688
0.9864537119865417,,0.9691538214683533,,0.9859892725944519,,0.9881751537322998,,4,214,0.04489376023411751,
,0.7665374279022217,,0.3288733959197998,,0.7200178503990173,,0.8525065183639526,5,257,,1.201587200164795
0.9935556650161743,,0.9822632670402527,,0.9932958483695984,,0.9944735169410706,,5,257,0.021015312522649765,
,0.6874656677246094,,0.32051241397857666,,0.782840371131897,,0.6391892433166504,6,258,,0.5993447303771973
