F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.0,,-0.14778649806976318,,0.0,,0.0,0,42,,0.6611559987068176
0.27683594822883606,,-0.04525189846754074,,0.28572237491607666,,0.33448106050491333,,0,42,0.6690074801445007,
,0.670922577381134,,0.31192347407341003,,0.7854806780815125,,0.6074334383010864,1,85,,0.6237241625785828
0.6593828797340393,,0.14732804894447327,,0.6518248319625854,,0.7366495728492737,,1,85,0.6343783140182495,
,0.7004870176315308,,0.3147352933883667,,0.7591302990913391,,0.6825534701347351,2,128,,0.6201626658439636
0.790063738822937,,0.46726909279823303,,0.807047963142395,,0.7941674590110779,,2,128,0.5414708852767944,
,0.771652102470398,,0.23499949276447296,,0.6584183573722839,,0.9585068821907043,3,171,,0.691495954990387
0.8559577465057373,,0.6286200284957886,,0.8743332624435425,,0.8533176183700562,,3,171,0.4087785482406616,
,0.7874102592468262,,0.3188454210758209,,0.7133316993713379,,0.8980745673179626,4,214,,0.7226802110671997
0.9308022856712341,,0.8270582556724548,,0.9394343495368958,,0.9294633865356445,,4,214,0.24083484709262848,
,0.7597498893737793,,0.31897082924842834,,0.7346326112747192,,0.8141448497772217,5,257,,0.9020794630050659
0.9554383158683777,,0.8817526698112488,,0.9565262794494629,,0.9597808122634888,,5,257,0.1684788465499878,
,0.7141886353492737,,0.3013272285461426,,0.749216616153717,,0.7076172828674316,6,300,,0.8995453715324402
0.9804868698120117,,0.9552282094955444,,0.9845701456069946,,0.978711724281311,,6,300,0.08867433667182922,
,0.7004870176315308,,0.3147352933883667,,0.7591302990913391,,0.6825534701347351,7,301,,0.6201626658439636
