F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.7121741771697998,,0.027959147468209267,,0.5921888947486877,,0.9392753839492798,0,85,,0.6770237684249878
0.5483216643333435,,0.0416288897395134,,0.5770674347877502,,0.635940432548523,,0,85,0.7131659388542175,
,0.7071000337600708,,0.09278242290019989,,0.6031203866004944,,0.9010777473449707,1,171,,0.6668035984039307
0.6419907808303833,,0.18919000029563904,,0.629170298576355,,0.7747319936752319,,1,171,0.6742287874221802,
,0.6895444989204407,,0.052254073321819305,,0.5972191095352173,,0.8517563343048096,2,257,,0.6661481261253357
0.6664676666259766,,0.25087970495224,,0.6476750373840332,,0.7927560806274414,,2,257,0.640867292881012,
,0.6808255910873413,,0.07037193328142166,,0.6087431907653809,,0.8027321696281433,3,343,,0.6631695628166199
0.695405900478363,,0.33581236004829407,,0.6679616570472717,,0.8212403655052185,,3,343,0.6081817746162415,
,0.676701545715332,,0.10347309708595276,,0.6198383569717407,,0.774699866771698,4,429,,0.6637383699417114
0.708820641040802,,0.37734851241111755,,0.6905601620674133,,0.811104416847229,,4,429,0.5720210075378418,
,0.6493366360664368,,0.09069643169641495,,0.6244820356369019,,0.70366370677948,5,515,,0.674131453037262
0.744688093662262,,0.46858280897140503,,0.7135860323905945,,0.8454573750495911,,5,515,0.539121687412262,
,0.6508599519729614,,0.10116435587406158,,0.6317001581192017,,0.7026780843734741,6,601,,0.6906827092170715
0.7738608121871948,,0.523885190486908,,0.7510896921157837,,0.8590818643569946,,6,601,0.4978932738304138,
,0.6598175764083862,,0.09719499200582504,,0.6252438426017761,,0.7285852432250977,7,687,,0.704997718334198
0.7976632714271545,,0.5790785551071167,,0.7706907391548157,,0.8705205321311951,,7,687,0.4521566331386566,
,0.6808255910873413,,0.07037193328142166,,0.6087431907653809,,0.8027321696281433,8,688,,0.6631695628166199
