F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.29801347851753235,,0.05846017971634865,,0.3333262801170349,,0.3604152500629425,0,79,,1.011133074760437
0.30767765641212463,,0.034350041300058365,,0.32345613837242126,,0.3648909032344818,,0,79,1.0509424209594727,
,0.32176828384399414,,0.0711149126291275,,0.35307565331459045,,0.3654366433620453,1,159,,1.0282065868377686
0.5141295194625854,,0.3973623216152191,,0.5545520186424255,,0.569664716720581,,1,159,0.7935974597930908,
,0.36579084396362305,,0.14936701953411102,,0.38003620505332947,,0.4009973704814911,2,239,,1.0834026336669922
0.8162638545036316,,0.7911602854728699,,0.844002366065979,,0.8314293622970581,,2,239,0.41820746660232544,
,0.33820900321006775,,0.09024575352668762,,0.36065658926963806,,0.37393370270729065,3,319,,1.2062290906906128
0.9494835138320923,,0.9403200745582581,,0.9564282894134521,,0.9530602097511292,,3,319,0.1873263716697693,
,0.36086034774780273,,0.10133619606494904,,0.3921571671962738,,0.3845418393611908,4,399,,1.2765135765075684
0.9759003520011902,,0.9742014408111572,,0.9801774024963379,,0.9769076108932495,,4,399,0.10030684620141983,
,0.29801347851753235,,0.05846017971634865,,0.3333262801170349,,0.3604152500629425,5,400,,1.011133074760437
