F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.0,,-0.1026928648352623,,0.0,,0.0,0,42,,0.6838005781173706
0.31446507573127747,,-0.016621911898255348,,0.3399439752101898,,0.3600280284881592,,0,42,0.6919438242912292,
,0.7061474919319153,,0.1026928648352623,,0.5654761791229248,,1.0,1,85,,0.7349726557731628
0.35941046476364136,,0.11446505039930344,,0.44350841641426086,,0.3885364234447479,,1,85,0.6817916631698608,
,0.7056311964988708,,0.21405550837516785,,0.6274851560592651,,0.8271182179450989,2,128,,0.6614704132080078
0.6131235361099243,,0.30346131324768066,,0.6379270553588867,,0.7137815356254578,,2,128,0.6292850971221924,
,0.6430354118347168,,0.3936729431152344,,0.791981041431427,,0.5589480400085449,3,171,,0.5842331647872925
0.6947859525680542,,0.4756854772567749,,0.7597549557685852,,0.7088934183120728,,3,171,0.551224946975708,
,0.6521481275558472,,0.30370593070983887,,0.6988593935966492,,0.6299362778663635,4,214,,0.7403750419616699
0.7652912735939026,,0.6233081817626953,,0.8024371266365051,,0.781848669052124,,4,214,0.3975132703781128,
,0.7172629833221436,,0.2521357536315918,,0.6406494975090027,,0.8497183918952942,5,257,,1.1606475114822388
0.8854337930679321,,0.8464512825012207,,0.8984453082084656,,0.8901050090789795,,5,257,0.19238954782485962,
,0.6816062331199646,,0.3550097942352295,,0.7441232204437256,,0.6523227095603943,6,300,,1.1107827425003052
0.9271857738494873,,0.9316134452819824,,0.9291526079177856,,0.9321498274803162,,6,300,0.09603589028120041,
,0.6677335500717163,,0.2851002514362335,,0.6973803043365479,,0.6640585660934448,7,343,,1.200272560119629
0.9504302740097046,,0.983606219291687,,0.9556723237037659,,0.9475980997085571,,7,343,0.02551642246544361,
,0.6435582041740417,,0.3962283730506897,,0.7967996001243591,,0.555223286151886,8,344,,0.595605731010437
