F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.472329318523407,,0.2237352877855301,,0.7983559966087341,,0.37872132658958435,0,42,,0.6454799771308899
0.41517484188079834,,-0.020555080845952034,,0.47710949182510376,,0.45689210295677185,,0,42,0.6725202202796936,
,0.7096585631370544,,-0.013055557385087013,,0.615341067314148,,0.8630250096321106,1,85,,0.698024570941925
0.7075400352478027,,0.30197784304618835,,0.7261207699775696,,0.7746241092681885,,1,85,0.6003620624542236,
,0.734014630317688,,0.34737151861190796,,0.7654401659965515,,0.727491021156311,2,128,,0.6282551884651184
0.7879272103309631,,0.45586302876472473,,0.7844612002372742,,0.842752993106842,,2,128,0.5421265959739685,
,0.758905827999115,,0.3766634464263916,,0.7529524564743042,,0.7910986542701721,3,171,,0.6085118055343628
0.8563072085380554,,0.6589586734771729,,0.8855684399604797,,0.8549084663391113,,3,171,0.38111400604248047,
,0.7785964012145996,,0.37964385747909546,,0.728270947933197,,0.8579937815666199,4,214,,0.8273833394050598
0.9385297298431396,,0.862030565738678,,0.9510442614555359,,0.9410541653633118,,4,214,0.19775767624378204,
,0.803249716758728,,0.4623267650604248,,0.7668273448944092,,0.8615967035293579,5,257,,0.8644298315048218
0.9753076434135437,,0.9498094916343689,,0.981620728969574,,0.9756545424461365,,5,257,0.09233113378286362,
,0.7730990052223206,,0.45170292258262634,,0.800322949886322,,0.7674021124839783,6,300,,0.9849429130554199
0.9898414015769958,,0.974643349647522,,0.9926343560218811,,0.9892230033874512,,6,300,0.04920748621225357,
,0.7925505042076111,,0.4324899911880493,,0.7491019368171692,,0.8659257292747498,7,343,,1.111377477645874
0.9926995038986206,,0.9813876748085022,,0.9970760345458984,,0.9899889230728149,,7,343,0.028356321156024933,
,0.758905827999115,,0.3766634464263916,,0.7529524564743042,,0.7910986542701721,8,344,,0.6085118055343628
