F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.6811109781265259,,0.3779241740703583,,0.5916211605072021,,0.857983410358429,0,114,,0.6239384412765503
0.26025620102882385,,0.17136366665363312,,0.2760419249534607,,0.29284679889678955,,0,114,0.6589362025260925,
,0.6859447360038757,,0.39315667748451233,,0.5891129374504089,,0.8702425360679626,1,229,,0.6196815371513367
0.549606204032898,,0.40054064989089966,,0.5894421339035034,,0.6084271669387817,,1,229,0.5855718851089478,
,0.6990439891815186,,0.4508490264415741,,0.6491223573684692,,0.7968937158584595,2,344,,0.545278787612915
0.5905001163482666,,0.45244500041007996,,0.6139835715293884,,0.6467047333717346,,2,344,0.5341452360153198,
,0.7255776524543762,,0.5323918461799622,,0.7044834494590759,,0.7828781008720398,3,459,,0.5103899836540222
0.6408982276916504,,0.5690202116966248,,0.653506338596344,,0.6926774978637695,,3,459,0.4571978747844696,
,0.6931349635124207,,0.4082601070404053,,0.5926181077957153,,0.8796769380569458,4,574,,0.6650485396385193
0.686196506023407,,0.6696754097938538,,0.6993175148963928,,0.7215666770935059,,4,574,0.3619050681591034,
,0.711240828037262,,0.46281519532203674,,0.6116429567337036,,0.904363214969635,5,689,,0.7007584571838379
0.7548059225082397,,0.7750024199485779,,0.7615349292755127,,0.7822521328926086,,5,689,0.27462056279182434,
,0.6806827783584595,,0.5272212624549866,,0.7734267115592957,,0.643500804901123,6,804,,0.7641170024871826
0.7889962792396545,,0.8378041982650757,,0.7913201451301575,,0.8121652603149414,,6,804,0.20647093653678894,
,0.6896967887878418,,0.5109561681747437,,0.7365706562995911,,0.6835778951644897,7,919,,0.8274918794631958
0.8150740265846252,,0.9036381840705872,,0.8106701374053955,,0.832181990146637,,7,919,0.1316034495830536,
,0.7222252488136292,,0.5243396162986755,,0.7054738998413086,,0.7822574377059937,8,920,,0.5163795351982117
