F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.18383300304412842,,-0.001455815159715712,,0.14217837154865265,,0.35012534260749817,0,39,,1.061550498008728
0.31368982791900635,,-0.0004742679593618959,,0.3114703893661499,,0.38052067160606384,,0,39,1.0498374700546265,
,0.34273961186408997,,0.08737587183713913,,0.33697056770324707,,0.3853591978549957,1,79,,1.0106371641159058
0.40605369210243225,,0.15135352313518524,,0.3995794355869293,,0.488433301448822,,1,79,0.9483077526092529,
,0.3405948579311371,,0.08481517434120178,,0.33319979906082153,,0.3858466148376465,2,119,,1.0298773050308228
0.6283261775970459,,0.44363483786582947,,0.6303012371063232,,0.6743340492248535,,2,119,0.7518243789672852,
,0.3479977548122406,,0.09353029727935791,,0.3326396942138672,,0.39002370834350586,3,159,,1.0947524309158325
0.8315908312797546,,0.6810184717178345,,0.8338591456413269,,0.8534876108169556,,3,159,0.4473961293697357,
,0.3507896065711975,,0.085240937769413,,0.343598872423172,,0.38809528946876526,4,199,,1.2482271194458008
0.9424915909767151,,0.8088477253913879,,0.9447512626647949,,0.9490450024604797,,4,199,0.2146267145872116,
,0.34610238671302795,,0.10946037620306015,,0.3454122245311737,,0.39126285910606384,5,239,,1.4583532810211182
0.965535044670105,,0.8301056623458862,,0.9689362049102783,,0.9696810245513916,,5,239,0.12784025073051453,
,0.34273961186408997,,0.08737587183713913,,0.33697056770324707,,0.3853591978549957,6,240,,1.0106371641159058
