F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.6890373826026917,,0.35598936676979065,,0.6103584170341492,,0.8197665810585022,0,114,,0.7552834749221802
0.312387079000473,,0.20747070014476776,,0.3661065995693207,,0.3319188952445984,,0,114,0.6509723663330078,
,0.5032788515090942,,0.33486872911453247,,0.7090276479721069,,0.4178520441055298,1,229,,0.6394822597503662
0.4641166031360626,,0.36586177349090576,,0.5168854594230652,,0.4893741309642792,,1,229,0.5851169228553772,
,0.6677509546279907,,0.44495201110839844,,0.7058572173118591,,0.6700503826141357,2,344,,0.5477272272109985
0.5826078057289124,,0.5084019899368286,,0.6226087212562561,,0.6198212504386902,,2,344,0.5057492256164551,
,0.736083984375,,0.5002131462097168,,0.677621603012085,,0.8351345658302307,3,459,,0.6855806112289429
0.6656898260116577,,0.6537602543830872,,0.7065203189849854,,0.6756096482276917,,3,459,0.37248116731643677,
,0.7289102077484131,,0.5003393292427063,,0.7011339068412781,,0.7925556898117065,4,574,,0.6943495869636536
0.7465012669563293,,0.8027232885360718,,0.7605528235435486,,0.7593909502029419,,4,574,0.24135608971118927,
,0.7133997678756714,,0.5010208487510681,,0.7336797714233398,,0.729322075843811,5,689,,0.7615945935249329
0.7886295914649963,,0.8709133863449097,,0.7901949286460876,,0.8055198788642883,,5,689,0.17108206450939178,
,0.6983504295349121,,0.517457127571106,,0.7445465326309204,,0.6901412606239319,6,804,,0.873153805732727
0.8038391470909119,,0.8971115946769714,,0.8109642863273621,,0.8155907988548279,,6,804,0.14013254642486572,
,0.6926531195640564,,0.4842178225517273,,0.7227298617362976,,0.7046651244163513,7,805,,0.5232306718826294
