F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.3055228590965271,,0.06711011379957199,,0.33697235584259033,,0.3755616247653961,0,79,,1.0144731998443604
0.3027307093143463,,0.036604903638362885,,0.3266409933567047,,0.3668154776096344,,0,79,1.0560935735702515,
,0.3626682758331299,,0.14011326432228088,,0.3721577525138855,,0.4155898094177246,1,159,,1.02310311794281
0.4820202887058258,,0.36480244994163513,,0.5360629558563232,,0.5431420803070068,,1,159,0.8093118667602539,
,0.3553178012371063,,0.11605174839496613,,0.3755638599395752,,0.3913504481315613,2,239,,1.1185836791992188
0.7909655570983887,,0.7736638188362122,,0.820255696773529,,0.8083645701408386,,2,239,0.4372667074203491,
,0.35162124037742615,,0.10315947979688644,,0.3652428984642029,,0.38982489705085754,3,319,,1.214422345161438
0.9442992806434631,,0.9350770115852356,,0.9495283365249634,,0.9520266652107239,,3,319,0.19940292835235596,
,0.3754051625728607,,0.12038499861955643,,0.3934645652770996,,0.39527612924575806,4,399,,1.220166563987732
0.965551495552063,,0.961912214756012,,0.966445803642273,,0.9719834327697754,,4,399,0.11479255557060242,
,0.3055228590965271,,0.06711011379957199,,0.33697235584259033,,0.3755616247653961,5,400,,1.0144731998443604
