F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.7219327688217163,,0.25304120779037476,,0.738624632358551,,0.7282320261001587,0,42,,0.6159811615943909
0.5362980961799622,,0.12076812982559204,,0.5387148857116699,,0.6203703284263611,,0,42,0.6536866426467896,
,0.7753967046737671,,0.37951627373695374,,0.7514596581459045,,0.8191656470298767,1,85,,0.5619959831237793
0.7820472121238708,,0.4429691731929779,,0.7666179537773132,,0.8556114435195923,,1,85,0.5728416442871094,
,0.768954873085022,,0.2990629971027374,,0.706061065196991,,0.8746525049209595,2,128,,0.6507660746574402
0.8691766858100891,,0.6872973442077637,,0.8733707666397095,,0.894479513168335,,2,128,0.38469868898391724,
,0.75801020860672,,0.3211349844932556,,0.7319785356521606,,0.8104745745658875,3,171,,0.8698742985725403
0.9646681547164917,,0.9196180105209351,,0.9602687954902649,,0.9758491516113281,,3,171,0.1381179541349411,
,0.7034972310066223,,0.34442630410194397,,0.7868561744689941,,0.6532314419746399,4,214,,1.0808310508728027
0.9889644384384155,,0.9731998443603516,,0.9925231337547302,,0.9880465865135193,,4,214,0.05255993455648422,
,0.7459010481834412,,0.30761370062828064,,0.7417435646057129,,0.7744848132133484,5,257,,1.1511873006820679
0.9950608015060425,,0.9864093065261841,,0.9966861605644226,,0.9942912459373474,,5,257,0.02906695008277893,
,0.7753967046737671,,0.37951627373695374,,0.7514596581459045,,0.8191656470298767,6,258,,0.5619959831237793
