F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.0,,-0.15113303065299988,,0.0,,0.0,0,42,,0.6733742356300354
0.43949055671691895,,0.03589124605059624,,0.43883323669433594,,0.5148914456367493,,0,42,0.6684279441833496,
,0.7909132838249207,,0.34633854031562805,,0.7040104866027832,,0.935179591178894,1,85,,0.5914770364761353
0.607552707195282,,0.20064608752727509,,0.585484504699707,,0.7281816005706787,,1,85,0.6262961626052856,
,0.721765398979187,,0.33668363094329834,,0.7676849365234375,,0.7028943300247192,2,128,,0.5647078156471252
0.7906079888343811,,0.5016117691993713,,0.7873364686965942,,0.8432191610336304,,2,128,0.5041372179985046,
,0.7160602807998657,,0.27160486578941345,,0.7211108207702637,,0.728533923625946,3,171,,0.7289186120033264
0.9046937823295593,,0.7924202084541321,,0.9159010648727417,,0.9164509773254395,,3,171,0.27780085802078247,
,0.7598540782928467,,0.313822478055954,,0.7081918120384216,,0.8406779766082764,4,214,,0.875701367855072
0.9650706648826599,,0.9106423854827881,,0.968288779258728,,0.9683794379234314,,4,214,0.1281168907880783,
,0.7557513117790222,,0.2921839654445648,,0.7223496437072754,,0.8110701441764832,5,257,,1.190085768699646
0.9906431436538696,,0.9791355133056641,,0.9903370141983032,,0.9924463629722595,,5,257,0.044995155185461044,
,0.7112761735916138,,0.25973543524742126,,0.7333006858825684,,0.7103115916252136,6,300,,1.2690857648849487
0.9976514577865601,,0.9936839938163757,,0.9972153306007385,,0.9985380172729492,,6,300,0.012714915908873081,
,0.721765398979187,,0.33668363094329834,,0.7676849365234375,,0.7028943300247192,7,301,,0.5647078156471252
