F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.0,,-0.04305032268166542,,0.0,,0.0,0,122,,0.6872909665107727
0.35289913415908813,,0.17817947268486023,,0.3738265335559845,,0.39108118414878845,,0,122,0.6248527765274048,
,0.7606743574142456,,0.450004518032074,,0.7080869078636169,,0.8450531959533691,1,245,,0.49810701608657837
0.5279949903488159,,0.3978380560874939,,0.5522036552429199,,0.5720773339271545,,1,245,0.5420671105384827,
,0.7608785033226013,,0.5176916122436523,,0.7596737146377563,,0.7801756858825684,2,368,,0.5025647878646851
0.73779296875,,0.6239814162254333,,0.7364506125450134,,0.7894729375839233,,2,368,0.3915114104747772,
,0.6826039552688599,,0.5096762776374817,,0.8511248230934143,,0.6088602542877197,3,491,,0.786706805229187
0.8095375299453735,,0.7516274452209473,,0.7922205924987793,,0.8553328514099121,,3,491,0.28058651089668274,
,0.6879942417144775,,0.48052847385406494,,0.8059530258178711,,0.6336063146591187,4,614,,0.7161029577255249
0.8669150471687317,,0.8859072923660278,,0.8690476417541504,,0.884992778301239,,4,614,0.15416565537452698,
,0.7268877625465393,,0.5158728957176208,,0.8140574097633362,,0.6795881986618042,5,737,,0.8141789436340332
0.8966791033744812,,0.9485149383544922,,0.8995919823646545,,0.9025971293449402,,5,737,0.0718599483370781,
,0.7606743574142456,,0.450004518032074,,0.7080869078636169,,0.8450531959533691,6,738,,0.49810701608657837
