F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.738089382648468,,0.3360954523086548,,0.6394203901290894,,0.9120731353759766,0,42,,0.6811866760253906
0.24841442704200745,,-0.04971814528107643,,0.23950980603694916,,0.28438371419906616,,0,42,0.690290093421936,
,0.721928060054779,,0.2694607079029083,,0.641300618648529,,0.8635436296463013,1,85,,0.6256537437438965
0.6744591593742371,,0.32080286741256714,,0.7048180103302002,,0.7359943985939026,,1,85,0.633554995059967,
,0.7504051327705383,,0.40301814675331116,,0.6750602126121521,,0.8750154376029968,2,128,,0.5841813683509827
0.7566660046577454,,0.5003935694694519,,0.7607003450393677,,0.8047618865966797,,2,128,0.5484651923179626,
,0.7189821600914001,,0.4513784945011139,,0.7819520831108093,,0.6926389336585999,3,171,,0.6344431042671204
0.827806293964386,,0.6596491932868958,,0.8291457891464233,,0.8670869469642639,,3,171,0.4140239357948303,
,0.7377689480781555,,0.4527623653411865,,0.7586056590080261,,0.7534134387969971,4,214,,0.6571556329727173
0.9058951735496521,,0.8282685875892639,,0.8960993885993958,,0.9382634162902832,,4,214,0.2510736882686615,
,0.7284260988235474,,0.46124616265296936,,0.7865818738937378,,0.714103639125824,5,257,,0.9677903056144714
0.9612224102020264,,0.9168599843978882,,0.9520238637924194,,0.9800979495048523,,5,257,0.13598746061325073,
,0.7525292038917542,,0.39978930354118347,,0.7032299637794495,,0.8323265910148621,6,300,,1.0207350254058838
0.9776650071144104,,0.9565688371658325,,0.974993109703064,,0.9857282638549805,,6,300,0.07199780642986298,
,0.7504051327705383,,0.40301814675331116,,0.6750602126121521,,0.8750154376029968,7,301,,0.5841813683509827
