F1_train,F1_val,MCC_train,MCC_val,P_train,P_val,R_train,R_val,epoch,step,train_loss,val_loss
,0.798626720905304,,0.5352591872215271,,0.7315635681152344,,0.9068191051483154,0,122,,0.4826308488845825
0.42967018485069275,,0.21664033830165863,,0.45600104331970215,,0.4758819043636322,,0,122,0.6220757961273193,
,0.7545992732048035,,0.5443138480186462,,0.7913674116134644,,0.7510474324226379,1,245,,0.5007217526435852
0.7004016041755676,,0.5727851986885071,,0.7057773470878601,,0.7637001872062683,,1,245,0.47669199109077454,
,0.7324548959732056,,0.5296589136123657,,0.7898201942443848,,0.711222231388092,2,368,,0.5262095332145691
0.7782008647918701,,0.7072498798370361,,0.7915816307067871,,0.8056365251541138,,2,368,0.34458014369010925,
,0.7692362666130066,,0.5441115498542786,,0.7245986461639404,,0.8502932190895081,3,491,,0.6086331605911255
0.873025119304657,,0.8742153644561768,,0.8760544657707214,,0.888500988483429,,3,491,0.1842593252658844,
,0.635810375213623,,0.4716423749923706,,0.8494340181350708,,0.5397875905036926,4,614,,1.047127604484558
0.9168119430541992,,0.9524257779121399,,0.9165524840354919,,0.9224878549575806,,4,614,0.0770849660038948,
,0.798626720905304,,0.5352591872215271,,0.7315635681152344,,0.9068191051483154,5,615,,0.4826308488845825
